Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
69	0.000315	0.000408	0.000254	0.000256	0.000410	0.010000	0.000408	0.000404	0.000414	0.010000	0.000406
70	0.000303	0.000400	0.000250	0.000250	0.000400	0.010000	0.000400	0.000400	0.000405	0.010000	0.000400
71	0.000297	0.000393	0.000246	0.000244	0.000390	0.010000	0.000392	0.000396	0.000396	0.010000	0.000394
72	0.000292	0.000385	0.000242	0.000238	0.000381	0.010000	0.000384	0.000393	0.000387	0.010000	0.000388
73	0.000287	0.000378	0.000238	0.000233	0.000372	0.010000	0.000377	0.000389	0.000379	0.010000	0.000383
74	0.000394	0.000402	0.000146	0.000267	0.000426	0.010000	0.000413	0.000439	0.000411	0.010000	0.000414
75	0.000385	0.000394	0.000144	0.000262	0.000417	0.010000	0.000402	0.000439	0.000400	0.010000	0.000406
76	0.000379	0.000391	0.000142	0.000258	0.000408	0.010000	0.000398	0.000439	0.000395	0.010000	0.000402
77	0.000373	0.000384	0.000139	0.000254	0.000408	0.010000	0.000393	0.000429	0.000390	0.010000	0.000398
78	0.000368	0.000377	0.000137	0.000250	0.000400	0.010000	0.000388	0.000429	0.000385	0.010000	0.000390
79	0.000362	0.000374	0.000135	0.000246	0.000400	0.010000	0.000384	0.000419	0.000380	0.010000	0.000387
80	0.000355	0.000364	0.000133	0.000242	0.000392	0.010000	0.000375	0.000419	0.000370	0.010000	0.000380
81	0.000350	0.000361	0.000131	0.000238	0.000385	0.010000	0.000371	0.000409	0.000366	0.010000	0.000376
82	0.000345	0.000355	0.000129	0.000235	0.000385	0.010000	0.000363	0.000409	0.000366	0.010000	0.000369
83	0.000338	0.000350	0.000127	0.000231	0.000377	0.010000	0.000359	0.000400	0.000361	0.010000	0.000366
84	0.000333	0.000344	0.000124	0.000228	0.000370	0.010000	0.000355	0.000400	0.000357	0.010000	0.000363
85	0.000327	0.000339	0.000123	0.000224	0.000370	0.010000	0.000347	0.000391	0.000349	0.010000	0.000353
86	0.000323	0.000333	0.000121	0.000221	0.000364	0.010000	0.000344	0.000391	0.000345	0.010000	0.000350
87	0.000318	0.000331	0.000119	0.000217	0.000357	0.010000	0.000340	0.000383	0.000341	0.010000	0.000347
88	0.000313	0.000323	0.000117	0.000215	0.000357	0.010000	0.000333	0.000383	0.000333	0.010000	0.000342
89	0.000309	0.000321	0.000115	0.000211	0.000351	0.010000	0.000330	0.000375	0.000330	0.010000	0.000339
90	0.000303	0.000314	0.000114	0.000208	0.000345	0.010000	0.000324	0.000375	0.000323	0.010000	0.000333
91	0.000299	0.000309	0.000112	0.000205	0.000345	0.010000	0.000320	0.000367	0.000319	0.010000	0.000328
92	0.000294	0.000307	0.000111	0.000202	0.000339	0.010000	0.000314	0.000367	0.000316	0.010000	0.000325
93	0.000289	0.000301	0.000109	0.000199	0.000333	0.010000	0.000311	0.000360	0.000313	0.010000	0.000320
94	0.000286	0.000297	0.000108	0.000196	0.000328	0.010000	0.000308	0.000353	0.000309	0.010000	0.000318
95	0.000281	0.000293	0.000106	0.000193	0.000328	0.010000	0.000300	0.000353	0.000303	0.010000	0.000311
96	0.000276	0.000289	0.000105	0.000191	0.000323	0.010000	0.000297	0.000346	0.000300	0.010000	0.000308
97	0.000273	0.000285	0.000103	0.000188	0.000317	0.010000	0.000295	0.000346	0.000297	0.010000	0.000304
98	0.000269	0.000281	0.000102	0.000186	0.000313	0.010000	0.000289	0.000340	0.000291	0.010000	0.000299
99	0.000265	0.000277	0.000100	0.000183	0.000308	0.010000	0.000287	0.000340	0.000288	0.010000	0.000297
100	0.000260	0.000272	0.000099	0.000181	0.000308	0.010000	0.000282	0.000333	0.000283	0.010000	0.000291
